Event_Id,Event_Name,Sub_Event_Name,Event_Tag,Event_position,Event_Team,Event Sec,Sec_Before_Goal,X,Y,Match_Label,Match_Period,Match_Winner,Player_Name,Player_Role,Player_Goals_Scored,Player_Role_Calculated
263156185,Duel,Ground attacking duel,Won,1,Croatia,96.913153,88.098239,86,10,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263156185,Duel,Ground attacking duel,Accurate,1,Croatia,96.913153,88.098239,86,10,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263156185,Duel,Ground attacking duel,Won,2,Croatia,96.913153,88.098239,92,10,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263156185,Duel,Ground attacking duel,Accurate,2,Croatia,96.913153,88.098239,92,10,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263156186,Pass,Cross,Left foot,1,Croatia,97.64128,87.370112,92,10,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263156186,Pass,Cross,Left foot,2,Croatia,97.64128,87.370112,0,0,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263156186,Pass,Cross,Blocked,1,Croatia,97.64128,87.370112,92,10,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263156186,Pass,Cross,Not accurate,1,Croatia,97.64128,87.370112,92,10,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263156186,Pass,Cross,Blocked,2,Croatia,97.64128,87.370112,0,0,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263156186,Pass,Cross,Not accurate,2,Croatia,97.64128,87.370112,0,0,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263155867,Others on the ball,Touch,Interception,1,England,101.212337,83.799055,11,91,Croatia - England. 2 - 1 (E),E2,Croatia,Jesse Lingard,Midfielder,0,right FW
263155867,Others on the ball,Touch,Interception,2,England,101.212337,83.799055,0,70,Croatia - England. 2 - 1 (E),E2,Croatia,Jesse Lingard,Midfielder,0,right FW
263156188,Free Kick,Corner,Key pass,1,Croatia,122.283955,62.727437,100,0,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263156188,Free Kick,Corner,Key pass,2,Croatia,122.283955,62.727437,91,32,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263156188,Free Kick,Corner,Accurate,1,Croatia,122.283955,62.727437,100,0,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263156188,Free Kick,Corner,Accurate,2,Croatia,122.283955,62.727437,91,32,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Rakitic,Midfielder,0,left FW
263156189,Shot,Shot,Left foot,1,Croatia,123.736228,61.275164,91,32,Croatia - England. 2 - 1 (E),E2,Croatia,Marcelo Brozovic,Midfielder,0,central MF
263156189,Shot,Shot,Left foot,2,Croatia,123.736228,61.275164,0,0,Croatia - England. 2 - 1 (E),E2,Croatia,Marcelo Brozovic,Midfielder,0,central MF
263156189,Shot,Shot,Opportunity,1,Croatia,123.736228,61.275164,91,32,Croatia - England. 2 - 1 (E),E2,Croatia,Marcelo Brozovic,Midfielder,0,central MF
263156189,Shot,Shot,Position: Out high left,1,Croatia,123.736228,61.275164,91,32,Croatia - England. 2 - 1 (E),E2,Croatia,Marcelo Brozovic,Midfielder,0,central MF
263156189,Shot,Shot,Not accurate,1,Croatia,123.736228,61.275164,91,32,Croatia - England. 2 - 1 (E),E2,Croatia,Marcelo Brozovic,Midfielder,0,central MF
263156189,Shot,Shot,Opportunity,2,Croatia,123.736228,61.275164,0,0,Croatia - England. 2 - 1 (E),E2,Croatia,Marcelo Brozovic,Midfielder,0,central MF
263156189,Shot,Shot,Position: Out high left,2,Croatia,123.736228,61.275164,0,0,Croatia - England. 2 - 1 (E),E2,Croatia,Marcelo Brozovic,Midfielder,0,central MF
263156189,Shot,Shot,Not accurate,2,Croatia,123.736228,61.275164,0,0,Croatia - England. 2 - 1 (E),E2,Croatia,Marcelo Brozovic,Midfielder,0,central MF
263155868,Free Kick,Goal kick,,1,England,140.72237,44.289022,100,100,Croatia - England. 2 - 1 (E),E2,Croatia,Jordan Pickford,Goalkeeper,0,Goalkeeper
